Throughput,errors,elapsed,Latency,VmPeak,VmRSS,VmSize,VmHWM,VmPTE,Threads,MemFree,Buffers,Cached,Active,Inactive,Dirty,Writeback,AnonPages,Mapped,Slab,PageTables,Committed_AS,NumOfAllocFH,proc_fd
"10,13514",0.0,1.6666666666666667,1.6666666666666667,208652,21864,208652,,152,1,1716056,99276,741288,244956,1776640,44,0,1152216,376996,186684,23304,5841560,7680,7680
"250,00000",0.0,4.0,4.0,208652,21864,208652,,152,1,1708872,99284,741280,244956,1764740,44,0,1140632,376912,186912,23388,5829152,7680,7680
"285,71429",0.0,6.5,1.0,208652,21864,208652,,152,1,1716664,99292,741292,244972,1767320,24,0,1143024,376024,186852,23292,5829992,7680,7680
"5,31350",0.0,18.4,1.8,208652,21864,208652,,152,1,1703836,99300,741296,245008,1778036,36,0,1153132,376844,187128,23352,5834320,7680,7680
"2,81690",0.0,19.0,1.5,208652,21864,208652,,152,1,1710880,99308,741296,244988,1763340,36,0,1141296,376224,187004,23564,5826712,7712,7712
"23,25581",0.0,43.0,1.0,208652,21864,208652,,152,1,1714872,99316,741300,244996,1771748,36,0,1148280,376912,186868,23312,5834772,7680,7648
"5,31915",0.0,40.0,1.2,208652,21864,208652,,152,1,1707804,99324,741304,245004,1769488,40,0,1145764,376912,186740,23304,5824988,7712,7712
"4,00000",0.0,4.0,0.0,208652,21864,208652,,152,1,1725536,99332,741308,245012,1760896,40,0,1136252,376072,186900,23228,5828800,7712,7712
"111,11111",0.0,9.0,1.0,208652,21864,208652,,152,1,1726124,99340,741308,245020,1762740,44,0,1138120,376072,186828,23312,5836276,7680,7680
"4,96278",0.0,2.25,1.25,208652,21864,208652,,152,1,1717580,99348,741312,245028,1762136,48,0,1137324,376912,186800,23308,5826116,7712,7680
"13,51351",0.0,10.0,1.3333333333333333,208652,21864,208652,,152,1,1722880,99356,741312,245036,1764984,48,0,1141336,376912,186920,23392,5835732,7680,7680
"71,42857",0.0,14.0,1.0,208652,21864,208652,,152,1,1712900,99364,741316,245044,1763004,48,0,1137620,375740,187080,23140,5834812,7680,7680
"9,28793",0.0,25.33333333333333,1.3333333333333333,208652,21864,208652,,152,1,1707684,99372,741316,245052,1765592,28,0,1141600,375800,187232,23316,5834564,7680,7680
"1000,00000",0.0,1.0,1.0,208652,21864,208652,,152,1,1708084,99380,741320,245060,1772000,36,0,1147748,376072,187008,23312,5831212,7680,7680
"68,96552",0.0,22.0,2.5,208652,21864,208652,,152,1,1725104,99388,741320,245068,1756388,36,0,1131408,376996,187524,23312,5835060,7680,7680
"5,54324",0.0,9.2,0.6,208652,21864,208652,,152,1,1716376,99396,741320,245076,1766660,36,0,1142356,376996,187084,23492,5839380,7712,7712
"2,84900",0.0,11.5,0.5,208652,21864,208652,,152,1,1724936,99404,741324,245084,1758940,36,0,1135360,376828,187540,23228,5835744,7680,7680
"1000,00000",0.0,1.0,1.0,208652,21864,208652,,152,1,1702216,99412,741324,245092,1785168,24,0,1160592,376828,186668,23356,5844192,7680,7680
"5,39957",0.0,23.8,2.0,208652,21864,208652,,152,1,1708360,99420,741332,245100,1774984,32,0,1150500,376828,187320,23272,5851172,7680,7680
"3,67647",0.0,30.0,1.5,208652,21864,208652,,152,1,1702988,99428,741332,245108,1786084,40,0,1162008,376900,187220,23440,5862648,7680,7680
"4,78469",0.0,11.5,1.25,208652,21864,208652,,152,1,1715840,99436,741336,245116,1772752,40,0,1148088,375736,186928,23448,5855876,7712,7680
"12,29508",0.0,18.666666666666668,1.6666666666666667,208652,21864,208652,,152,1,1711768,99444,741336,245124,1772832,40,56,1148240,376848,187172,23328,5844984,7680,7680
"125,00000",0.0,8.0,1.0,208652,21864,208652,,152,1,1714184,99452,741340,245136,1766412,32,0,1142064,376808,187500,23368,5843000,7680,7680
"10,20408",0.0,8.333333333333334,1.0,208652,21864,208652,,152,1,1694732,99460,741340,245140,1786496,44,0,1162748,376912,187300,23364,5848076,7680,7680
"45,45455",0.0,22.0,1.0,208652,21864,208652,,152,1,1705008,99468,741344,245148,1776288,44,0,1152700,376912,186832,23440,5863508,7680,7680
"25,97403",0.0,71.5,2.0,208652,21864,208652,,152,1,1694352,99476,741344,245156,1787600,44,0,1163120,376912,186868,23444,5856156,7680,7680
"5,28541",0.0,29.6,2.6,208652,21864,208652,,152,1,1699648,99484,741348,245164,1780648,44,0,1156116,376912,186668,23276,5855848,7680,7680
"2,65957",0.0,30.5,1.5,208652,21864,208652,,152,1,1692008,99492,741348,245172,1792960,32,0,1167940,376912,186972,23536,5857984,7680,7680
"200,00000",0.0,5.0,1.0,208652,21864,208652,,152,1,1705528,99500,741352,245180,1763096,32,0,1138492,376912,186704,23344,5837676,7712,7680
"5,42888",0.0,22.4,1.4,208652,21864,208652,,152,1,1704116,99508,741352,245188,1769052,36,0,1144280,376840,186596,23176,5839380,7680,7680
"3,99202",0.0,18.0,1.0,208652,21864,208652,,152,1,1724400,99516,741356,245196,1759820,36,0,1134960,376156,186600,23256,5838072,7680,7680
"200,00000",0.0,5.0,1.0,208652,21864,208652,,152,1,1706764,99524,741356,245204,1767116,36,0,1143260,376240,186684,23340,5840544,7680,7680
"4,86027",0.0,9.5,1.25,208652,21864,208652,,152,1,1727952,99532,741364,245212,1756180,36,0,1131800,376912,186516,23328,5836296,7680,7648
"15,15152",0.0,1.0,1.0,208652,21864,208652,,152,1,1711064,99540,741364,245220,1769264,36,0,1144732,376828,187120,23336,5837564,7680,7680
"41,66667",0.0,24.0,1.0,208652,21864,208652,,152,1,1723800,99548,741364,245228,1759312,44,0,1134264,376828,186552,23496,5846320,7712,7712
"9,74026",0.0,7.666666666666667,1.3333333333333333,208652,21864,208652,,152,1,1704676,99556,741368,245236,1771728,44,0,1151448,376912,186868,23340,5846116,7680,7680
"41,66667",0.0,24.0,1.0,208652,21864,208652,,152,1,1716952,99564,741368,245244,1778128,4,0,1158088,376912,186696,23364,5858716,7680,7680
"80,00000",0.0,12.5,1.0,208652,21864,208652,,152,1,1706088,99572,741372,245252,1783516,28,0,1163796,376324,186824,23368,5861852,7680,7680
"2,78552",0.0,9.0,1.5,208652,21864,208652,,152,1,1700512,99580,741444,245260,1775800,28,0,1155624,376912,186588,23452,5865028,7680,7680
"1000,00000",0.0,1.0,1.0,208652,21864,208652,,152,1,1698072,99588,741376,245268,1772316,36,0,1151844,376828,186596,23288,5855376,7680,7680
"5,30786",0.0,22.2,1.4,208652,21864,208652,,152,1,1715424,99596,741376,245292,1762184,36,0,1141536,376904,186480,23540,5858948,7680,7680
"3,72439",0.0,21.0,2.0,208652,21864,208652,,152,1,1698424,99604,741380,245284,1774920,36,0,1154832,376576,186576,23296,5853752,7680,7680
"1000,00000",0.0,1.0,1.0,208652,21864,208652,,152,1,1714104,99612,741380,245292,1768328,28,0,1148616,376912,186584,23288,5861556,7712,7680
"4,98753",0.0,14.5,1.25,208652,21864,208652,,152,1,1699288,99620,741384,245300,1779484,36,0,1158768,376912,186288,23296,5862068,7680,7680
"12,60504",0.0,28.0,2.0,208652,21864,208652,,152,1,1707584,99628,741388,245308,1760064,40,0,1141000,375820,186704,23292,5856384,7680,7680
"250,00000",0.0,4.0,1.0,208652,21864,208652,,152,1,1703616,99636,741392,245316,1769704,40,0,1149552,376996,186580,23464,5866332,7712,7680
"10,00000",0.0,17.0,1.3333333333333333,208652,21864,208652,,152,1,1714532,99644,741392,245324,1760448,40,0,1139544,376072,186448,23292,5854448,7680,7680
"1000,00000",0.0,1.0,1.0,208652,21864,208652,,152,1,1706060,99652,741396,245332,1774108,36,0,1153708,376324,186644,23376,5858592,7680,7680
"400,00000",0.0,3.0,1.0,208652,21864,208652,,152,1,1707232,99668,741388,245340,1767632,28,0,1143448,376996,186860,23372,5872448,7680,7680
"5,52486",0.0,15.6,0.6,208652,21864,208652,,152,1,1700608,99676,741400,245356,1780472,48,0,1156652,376912,186680,23296,5873304,7680,7680
"2,83286",0.0,1.0,1.0,208652,21864,208652,,152,1,1723164,99684,741400,245364,1756524,48,0,1132620,376996,186528,23372,5872500,7680,7680
"1000,00000",0.0,1.0,1.0,208652,21864,208652,,152,1,1719876,99692,741404,245372,1767308,4,0,1142468,376912,186500,23464,5874216,7680,7680
"5,54939",0.0,20.0,1.2,208652,21864,208652,,152,1,1722116,99700,741404,245380,1773972,32,0,1148732,376912,186752,23596,5893120,7712,7680
"66,66667",0.0,15.0,2.0,208652,21864,208652,,152,1,1704484,99708,741404,245388,1786372,36,0,1162048,376852,186608,23516,5892828,7680,7680
"5,00000",0.0,9.25,2.25,208652,21864,208652,,152,1,1704564,99716,741408,245396,1777788,36,0,1153620,376072,186596,23428,5893096,7680,7680
"12,93103",0.0,40.0,2.6666666666666665,208652,21864,208652,,152,1,1701544,99724,741408,245416,1790964,36,0,1166432,376900,186692,23288,5887544,7680,7680
"40,00000",0.0,25.0,1.0,208652,21864,208652,,152,1,1706008,99732,741416,245412,1780404,8,0,1154224,376240,186640,23348,5894372,7680,7680
"10,10101",0.0,1.0,1.0,208652,21864,208652,,152,1,1708220,99740,741408,247828,1759600,32,0,1137168,374252,186632,23252,5836752,7616,7616
"250,00000",0.0,4.0,1.0,208652,21864,208652,,152,1,1730480,99748,741412,247836,1746916,28,0,1125400,374252,186824,23332,5834888,7584,7584
"2000,00000",0.0,1.0,1.0,208652,21864,208652,,152,1,1719004,99756,741412,247844,1761368,44,0,1139024,374168,187088,23256,5844272,7584,7584
"5,32481",0.0,20.2,1.6,208652,21864,208652,,152,1,1722940,99764,741416,247852,1753092,44,0,1131168,375092,186756,23168,5826876,7584,7584
"2,72109",0.0,13.0,1.0,208652,21864,208652,,152,1,1714804,99772,741416,247860,1764620,4,0,1142108,375092,186832,23244,5824012,7616,7584
"26,31579",0.0,38.0,1.0,208652,21864,208652,,152,1,1722884,99780,741420,247868,1754152,28,0,1132560,375092,186492,23240,5824372,7616,7616
"5,58659",0.0,8.4,1.8,208652,21864,208652,,152,1,1707172,99788,741420,247876,1768044,36,0,1145944,375008,186472,23072,5833728,7616,7616
"3,99202",0.0,24.5,1.0,208652,21864,208652,,152,1,1735780,99796,741424,247884,1749784,36,0,1128676,375092,186716,23244,5840776,7584,7584
"40,00000",0.0,25.0,1.0,208652,21864,208652,,152,1,1717640,99804,741424,247892,1758820,36,0,1138616,374252,186532,23164,5833748,7616,7616
"4,98753",0.0,5.75,1.5,208652,21864,208652,,152,1,1732636,99812,741428,247900,1750408,36,0,1130380,374504,186496,23332,5825796,7584,7584
"12,34568",0.0,22.666666666666668,2.333333333333333,208652,21864,208652,,152,1,1712240,99820,741428,247908,1764784,32,0,1146016,375176,186420,23164,5834700,7584,7584
"37,03704",0.0,27.0,1.0,208652,21864,208652,,152,1,1718152,99828,741432,247916,1754476,36,0,1134516,375092,186692,23244,5833144,7584,7584
"38,46154",0.0,26.0,1.0,208652,21864,208652,,152,1,1713400,99836,741436,247924,1769124,52,0,1148944,374336,186452,23252,5835224,7616,7616
"285,71429",0.0,2.0,0.5,208652,21864,208652,,152,1,1721812,99844,741496,247960,1748880,52,0,1128676,374744,186836,23244,5823540,7616,7616
"5,46448",0.0,10.8,2.4,208652,21864,208652,,152,1,1718912,99852,741440,247948,1758732,52,0,1139124,375088,186536,23248,5825676,7584,7584
"2,68456",0.0,20.5,1.5,208652,21864,208652,,152,1,1732532,99860,741440,247948,1741712,40,0,1122096,375092,186616,23492,5832624,7584,7584
"500,00000",0.0,2.0,2.0,208652,21864,208652,,152,1,1712104,99868,741444,247956,1770144,36,0,1149684,375092,186824,23528,5849448,7616,7616
"5,50055",0.0,26.8,2.2,208652,21864,208652,,152,1,1716568,99876,741444,247964,1760060,44,0,1139252,374420,186932,23272,5845784,7584,7584
"4,00000",0.0,6.0,2.5,208652,21864,208652,,152,1,1710416,99884,741448,247972,1774328,44,0,1154612,375008,186500,23192,5849012,7584,7616
"24,39024",0.0,41.0,2.0,208652,21864,208652,,152,1,1716632,99892,741448,247980,1751716,4,0,1131300,375092,186528,23416,5837656,7584,7584
"5,00000",0.0,13.75,1.25,208652,21864,208652,,152,1,1713512,99900,741452,247988,1768424,28,0,1147784,374420,186724,23256,5829352,7584,7584
"13,76147",0.0,9.0,1.3333333333333333,208652,21864,208652,,152,1,1724640,99908,741452,247996,1754948,24,0,1135492,375092,186460,23336,5835308,7584,7584
"100,00000",0.0,10.0,1.0,208652,21864,208652,,152,1,1702192,99916,741456,248004,1779760,36,0,1160548,375176,186388,23256,5840152,7584,7584
"9,74026",0.0,4.0,1.6666666666666667,208652,21864,208652,,152,1,1725316,99924,741456,248012,1764284,36,0,1144748,375020,186560,23356,5846280,7584,7584
"500,00000",0.0,2.0,2.0,208652,21864,208652,,152,1,1703604,99932,741460,248020,1779296,4,0,1159140,374000,186716,23284,5851204,7616,7616
"64,51613",0.0,16.0,1.5,208652,21864,208652,,152,1,1709680,99940,741460,248028,1769728,28,0,1150912,374504,186556,23124,5845848,7616,7616
"5,42299",0.0,7.4,1.0,208652,21864,208652,,152,1,1694432,99948,741468,248036,1783828,32,0,1165592,375008,186404,23388,5848692,7616,7616
"2,78164",0.0,20.5,1.5,208652,21864,208652,,152,1,1703560,99956,741468,248064,1776804,44,0,1156260,374840,186488,23304,5851244,7616,7616
"5,30786",0.0,29.8,2.2,208652,21864,208652,,152,1,1693504,99964,741472,248072,1785948,44,0,1165888,375008,186656,23492,5878008,7584,7584
"3,64964",0.0,25.5,1.5,208652,21864,208652,,152,1,1718276,99972,741472,248080,1762748,44,0,1142600,375008,186512,23300,5859252,7584,7584
"500,00000",0.0,2.0,2.0,208652,21864,208652,,152,1,1718268,99980,741476,248088,1770412,32,0,1148500,375008,186540,23312,5863316,7584,7584
"4,72813",0.0,28.5,1.25,208652,21864,208652,,152,1,1738888,99988,741476,248108,1749836,28,0,1129628,375044,186768,23372,5873628,7616,7616
"15,07538",0.0,2.6666666666666665,1.3333333333333333,208652,21864,208652,,152,1,1721204,99996,741480,248104,1764848,32,0,1145380,374000,186776,23400,5874568,7616,7616
"200,00000",0.0,5.0,1.0,208652,21864,208652,,152,1,1726784,100004,741480,248112,1753976,32,0,1133588,375176,186656,23308,5862260,7584,7584
"9,96678",0.0,1.3333333333333333,0.3333333333333333,208652,21864,208652,,152,1,1699968,100012,741480,248120,1784348,32,0,1164704,375008,186684,23348,5888300,7616,7584
"19,23077",0.0,52.0,2.0,208652,21864,208652,,152,1,1721068,100020,741484,248128,1759692,32,0,1140808,375092,186500,23272,5874636,7584,7584
"47,61905",0.0,27.0,2.0,208652,21864,208652,,152,1,1714432,100028,741484,248136,1764636,32,0,1144496,374252,186420,23336,5865500,7616,7616
"5,14933",0.0,29.4,1.8,208652,21864,208652,,152,1,1725200,100036,741488,248144,1753044,32,0,1134488,374252,186608,23248,5871832,7616,7616
"2,83688",0.0,12.5,0.5,208652,21864,208652,,152,1,1713944,100044,741492,248152,1770088,36,0,1149840,374336,186324,23424,5868164,7616,7584
"500,00000",0.0,2.0,2.0,208652,21864,208652,,152,1,1710980,100052,741496,248160,1759792,8,0,1139888,374924,186356,23508,5869024,7648,7584
"5,43478",0.0,16.4,1.6,208652,21864,208652,,152,1,1710984,100060,741496,248168,1760460,36,0,1139384,374000,186256,23340,5864728,7584,7584
"3,91389",0.0,11.5,1.5,208652,21864,208652,,152,1,1734412,100068,741500,248176,1755756,36,0,1135244,374000,186744,23500,5863852,7584,7584
"1000,00000",0.0,1.0,1.0,208652,21864,208652,,152,1,1710968,100076,741500,248184,1762392,28,0,1142580,375176,186516,23332,5883612,7584,7584
"4,83676",0.0,22.75,1.0,208652,21864,208652,,152,1,1709584,100084,741504,248192,1764200,40,0,1144200,374336,186080,23252,5865796,7584,7584
"12,14575",0.0,25.0,1.6666666666666667,208652,21864,208652,,152,1,1718016,100092,741504,248200,1768144,40,0,1148716,375092,186428,23420,5876436,7616,7616
"500,00000",0.0,2.0,2.0,208652,21864,208652,,152,1,1708012,100100,741508,248208,1769356,32,0,1149360,374000,186436,23164,5875780,7584,7584
"47,61905",0.0,21.0,1.0,208652,21864,208652,,152,1,1709608,100108,741508,248216,1773128,64,0,1153144,375092,186452,23428,5879660,7616,7616
"83,33333",0.0,13.0,1.5,208652,21864,208652,,152,1,1706804,100116,741512,248224,1760292,60,0,1141036,375092,186372,23500,5877064,7616,7616
"5,51268",0.0,14.0,1.4,208652,21864,208652,,152,1,1727920,100124,741512,248244,1753348,64,0,1131956,374452,186324,23460,5877324,7616,7616
"2,83688",0.0,1.0,1.0,208652,21864,208652,,152,1,1726420,100132,741516,248240,1748096,64,0,1129912,375176,186352,23264,5870836,7616,7584
"66,66667",0.0,15.0,2.0,208652,21864,208652,,152,1,1731572,100140,741520,248248,1753896,36,0,1133616,375092,186360,23424,5879260,7616,7616
"5,27983",0.0,25.6,1.2,208652,21864,208652,,152,1,1708392,100148,741524,248256,1775472,36,0,1154780,374252,186400,23384,5884484,7584,7584
"3,69686",0.0,32.5,1.5,208652,21864,208652,,152,1,1715620,100156,741524,248264,1765936,36,0,1147000,374252,186396,23292,5884256,7584,7584
"200,00000",0.0,5.0,1.0,208652,21864,208652,,152,1,1704968,100164,741524,248272,1779548,40,0,1160216,375092,186732,23468,5893256,7616,7616
"4,96894",0.0,11.75,1.25,208652,21864,208652,,152,1,1714332,100172,741528,248280,1762948,4,0,1145340,374252,186628,23376,5884236,7584,7584
"15,07538",0.0,5.0,1.3333333333333333,208652,21864,208652,,152,1,1701032,100180,741528,248288,1769756,32,0,1151724,375092,186388,23352,5881608,7616,7616
"500,00000",0.0,2.0,2.0,208652,21864,208652,,152,1,1714304,100188,741532,248296,1759704,32,0,1141424,374252,186520,23524,5882660,7616,7616
"9,86842",0.0,12.666666666666666,1.3333333333333333,208652,21864,208652,,152,1,1700036,100188,741532,248296,1784728,28,0,1167220,375044,186428,23384,5896692,7616,7616
"250,00000",0.0,4.0,1.0,208652,21864,208652,,152,1,1708872,100196,741536,248304,1771632,32,0,1153328,374924,186656,23292,5900216,7616,7584
"74,07407",0.0,14.5,2.0,208652,21864,208652,,152,1,1709604,100204,741536,248312,1765308,32,0,1147608,375092,186432,23360,5883112,7584,7584
"5,18135",0.0,34.6,1.8,208652,21864,208652,,152,1,1714300,100212,741540,248320,1760020,32,0,1142316,375092,186656,23440,5891684,7584,7584
"2,79330",0.0,6.5,1.5,208652,21864,208652,,152,1,1704100,100220,741540,248328,1776936,32,0,1157832,375176,186368,23260,5884120,7584,7584
"5,56793",0.0,30.0,1.8,208652,21864,208652,,152,1,1702964,100228,741544,248336,1766128,28,0,1147660,373916,186412,23352,5881672,7584,7584
"3,52113",0.0,36.0,1.5,208652,21864,208652,,152,1,1704204,100228,741544,248336,1769736,32,0,1151608,375092,186396,23348,5877628,7584,7584
"25,64103",0.0,39.0,1.0,208652,21864,208652,,152,1,1723724,100236,741552,248348,1745876,36,0,1127336,374988,186348,23308,5877872,7584,7584
"4,99376",0.0,27.75,1.5,208652,21864,208652,,152,1,1714684,100244,741552,248352,1763288,36,0,1145576,374756,186364,23348,5870952,7584,7584
"15,07538",0.0,1.3333333333333333,1.3333333333333333,208652,21864,208652,,152,1,1714816,100252,741556,248360,1761188,36,0,1142900,375132,186204,23312,5877208,7584,7584
"31,25000",0.0,32.0,1.0,208652,21864,208652,,152,1,1702500,100260,741556,248368,1777816,28,0,1160588,375008,186416,23432,5888848,7616,7616
"10,20408",0.0,14.0,1.0,208652,21864,208652,,152,1,1704444,100268,741560,248376,1761160,40,0,1144176,374008,186472,23416,5874316,7616,7616
"71,42857",0.0,14.0,2.0,208652,21864,208652,,152,1,1699100,100276,741560,248384,1776576,4,0,1157664,375112,186636,23208,5888352,7616,7616
"52,63158",0.0,20.0,2.0,208652,21864,208652,,152,1,1711092,100284,741564,248396,1765624,32,0,1147684,375100,186324,23468,5900648,7616,7616
"5,04541",0.0,56.8,2.4,208652,21864,208652,,152,1,1710528,100292,741564,248400,1758604,32,0,1141128,375092,186308,23572,5901320,7616,7584
"2,82486",0.0,2.5,2.5,208652,21864,208652,,152,1,1703488,100300,741564,248408,1776992,32,0,1158600,375092,186300,23580,5906816,7616,7584
"66,66667",0.0,15.0,2.0,208652,21864,208652,,152,1,1695836,100308,741568,248416,1768108,32,0,1150288,375008,186432,23324,5907424,7584,7584
"5,42299",0.0,22.4,1.4,208652,21864,208652,,152,1,1697112,100316,741568,248424,1764516,32,0,1147708,375092,186752,23392,5906276,7616,7616
"3,99202",0.0,3.0,1.5,208652,21864,208652,,152,1,1697232,100324,741572,248432,1760428,32,0,1141948,375092,186324,23476,5896024,7616,7616
"500,00000",0.0,2.0,2.0,208652,21864,208652,,152,1,1693880,100332,741572,248440,1772164,32,0,1153332,375092,186576,23556,5900008,7616,7584
"4,96894",0.0,11.5,1.0,208652,21864,208652,,152,1,1691784,100340,741580,248448,1772256,40,0,1154432,374672,186560,23300,5897852,7616,7616
"20,00000",0.0,50.0,2.0,208652,21864,208652,,152,1,1711832,100348,741580,248456,1760500,44,0,1141820,375008,186312,23460,5894144,7616,7584
"9,74026",0.0,8.333333333333334,1.3333333333333333,208652,21864,208652,,152,1,1695652,100356,741584,248456,1785740,44,0,1168340,374324,186368,23444,5920792,7616,7616
"30,30303",0.0,33.0,1.0,208652,21864,208652,,152,1,1695452,100364,741584,248472,1772440,44,0,1154132,374420,186716,23420,5902532,7616,7616
"58,82353",0.0,28.0,3.5,208652,21864,208652,,152,1,1692652,100372,741588,248480,1778440,44,0,1160184,375680,186208,23428,5913540,7616,7584
"5,49451",0.0,3.6,1.6,208652,21864,208652,,152,1,1690960,100380,741588,248484,1779632,44,0,1161028,374500,186476,23416,5911016,7584,7584
